,Acc_X_AD,Acc_Y_AD,Acc_Z_AD,Rot_X,Rot_Y,Rot_Z
29036,0.073660493,0.55682163,0.434931755,0.007367371,-1.306274134,-0.266398037
29037,0.19574507,0.440298064,0.637763672,0.029539047,-1.29706938,-0.210043849
29038,0.256787359,0.366146704,0.724691637,0.101596993,-1.281728124,-0.150723651
29039,0.470435369,0.270809241,0.840595589,0.181969318,-1.254113863,-0.061743354
29040,0.623041091,0.11191347,1.072403495,0.306684995,-1.252579737,0.000542854
29041,0.699343952,0.080134315,1.130355471,0.497915699,-1.292467003,0.003508864
29042,0.68408338,0.048355161,1.173819453,0.691917863,-1.298603506,0.000542854
29043,0.714604524,-0.004610096,1.173819453,0.86651981,-1.298603506,0.021304923
29044,0.775646813,-0.025796199,1.086891489,1.02726446,-1.300137632,0.045033002
29045,0.82142853,-0.046982302,1.072403495,1.163065975,-1.303205883,0.055414037
29046,0.790907385,-0.057575353,1.115867477,1.257295597,-1.295535255,0.052448027
29047,0.790907385,-0.11054061,1.072403495,1.340439381,-1.280193999,0.040583988
29048,0.68408338,-0.11054061,0.91303556,1.406954409,-1.251045612,0.027236943
29049,0.623041091,-0.015203147,1.101379483,1.465155058,-1.223431351,0.015372903
29050,0.577259375,0.048355161,1.086891489,1.567699059,-1.200419467,-0.009838181
29051,0.409393081,0.154285676,1.086891489,1.661928681,-1.178941708,-0.040981285
29052,0.287308503,0.217843984,1.173819453,1.72012933,-1.158998075,-0.070641384
29053,0.165223926,0.33436755,1.159331459,1.733986628,-1.129849688,-0.092886458
29054,-0.063684657,0.397925859,1.057915501,1.678557438,-1.071552915,-0.103267492
29055,-0.109466373,0.450891116,0.768155619,1.512269869,-0.965698247,-0.097335473
29056,-0.063684657,0.419111961,0.478395738,1.24066684,-0.784671425,-0.069158379
29057,0.317829648,0.450891116,0.27556382,0.833262296,-0.546881954,-0.048396309
29058,0.516217086,0.355553653,0.014779927,0.337171049,-0.293751228,-0.060260349
29059,0.577259375,0.249623138,0.014779927,-0.189406252,-0.049825255,-0.088437443
29060,0.699343952,-0.004610096,0.246587832,-0.63006831,0.187964215,-0.115131532
29061,0.882470818,-0.301215536,0.637763672,-0.89889988,0.405810053,-0.167036705
29062,0.943513107,-0.438925205,1.173819453,-0.940471772,0.569961494,-0.221907888
29063,1.096118829,-0.544855719,1.608459275,-0.779727122,0.680418538,-0.269364047
29064,1.157161117,-0.491890462,1.854755175,-0.510895552,0.731044683,-0.316820205
29065,1.187682262,-0.428332153,1.941683139,-0.239292523,0.732578809,-0.365759368
29066,1.157161117,-0.33299469,1.985147121,-0.009261386,0.717237553,-0.407283507
29067,1.065597684,-0.343587742,1.854755175,0.154254723,0.692691543,-0.438426611
29068,0.974034251,-0.449518256,1.724363228,0.22354121,0.654338402,-0.488848779
29069,0.806167957,-0.460111308,1.318699394,0.206912453,0.60984876,-0.561516022
29070,0.729865096,-0.619007079,0.826107595,0.090511155,0.57456387,-0.591176121
29071,0.760386241,-0.883833365,0.391467773,-0.131205603,0.539278981,-0.588210111
29072,0.958773679,-1.169845754,-0.130100014,-0.463780741,0.488652836,-0.61193819
29073,1.187682262,-1.561788657,-0.709619777,-0.851785069,0.416548932,-0.686088437
29074,1.401330272,-1.932545457,-1.216699569,-1.27027545,0.38586642,-0.786932774
29075,1.553935994,-2.197371743,-1.709291368,-1.608393507,0.453367947,-0.89667514
29076,1.599717711,-2.39863972,-2.028027237,-1.688765832,0.619053513,-1.034594601
29077,1.52341485,-2.419825823,-2.259835143,-1.4310201,0.835365225,-1.211072189
29078,1.248724551,-2.049069023,-2.288811131,-0.89889988,1.019460299,-1.412760863
29079,0.638301663,-1.477044245,-2.506131042,-0.267007118,1.079291198,-1.635211605
29080,0.058399921,-0.841461159,-2.288811131,0.267884562,1.034801555,-1.835417273
29081,-0.414677817,-0.18469197,-1.82519532,0.583830943,0.948890521,-2.001513827
29082,-0.6435864,0.450891116,-1.303627534,0.730718295,0.850706481,-2.143882303
29083,-0.796192121,1.07588115,-0.564739836,0.672517646,0.724908181,-2.271420728
29084,-0.628325827,1.414858796,-0.101124025,0.456343807,0.589905127,-2.381163094
29085,-0.765670977,1.489010156,-0.101124025,0.273427481,0.500925841,-2.467177381
29086,-1.116664137,1.22418387,-0.18805199,-0.036975981,0.485584585,-2.541327629
29087,-1.315051575,0.768682659,-0.434347889,-0.618982472,0.471777454,-2.477558416
29088,-1.376093864,0.058948213,-0.303955942,-1.408848424,0.401207676,-2.256590679
29089,-1.452396725,-0.767309799,-0.086636031,-2.143285187,0.284614129,-1.995581808
29090,-1.421875581,-1.635940017,0.145171874,-2.528518055,0.12353094,-1.740504956
29091,-1.284530431,-2.144406486,0.261075826,-2.384402162,-0.088178395,-1.491360125
29092,-1.040361276,-2.39863972,0.087219898,-1.685994373,-0.290682977,-1.260011353
29093,-0.887755554,-2.345674463,-0.18805199,-0.668868743,-0.447163789,-1.034594601
29094,-0.704628688,-2.123220383,-0.448835883,0.38428586,-0.560689085,-0.798796814
29095,-0.521501822,-1.826614943,-0.564739836,1.268381435,-0.658873124,-0.561516022
29096,-0.353635528,-1.455858142,-0.637179806,1.903045656,-0.740181782,-0.31237119
29097,-0.048424085,-1.085101342,-0.521275854,2.340936254,-0.795410304,-0.073607393
29098,0.19574507,-0.799088954,-0.622691812,2.548795715,-0.801546807,0.154775369
29099,0.500956514,-0.481297411,-0.550251842,2.534938418,-0.760125415,0.363879067
29100,0.760386241,-0.142319765,-0.550251842,2.41853712,-0.686487385,0.535907641
29101,1.202942834,0.069541264,-0.608203818,2.20513474,-0.599042225,0.675310106
29102,1.477633133,0.196657881,-0.724107771,1.894731278,-0.505460563,0.771705428
29103,1.569196566,0.450891116,-0.608203818,1.476240896,-0.421083654,0.829542621
29104,1.706541716,0.736903504,-0.405371901,1.171380353,-0.319831363,0.863651734
29105,1.920189726,0.906392327,-0.390883907,0.994006946,-0.215510821,0.906658878
29106,2.118577165,1.054695047,-0.303955942,0.788918945,-0.126531536,0.937801982
29107,2.08805602,1.266556076,-0.217027978,0.553344889,-0.028347496,0.925937942
29108,2.042274304,1.277149128,-0.231515972,0.284513319,0.072904794,0.900726858
29109,2.042274304,1.37248659,-0.18805199,-0.034204521,0.157281703,0.887379814
29110,2.072795448,1.425451848,-0.274979954,-0.386179876,0.218646728,0.878481784
29111,1.904929154,1.319521333,-0.217027978,-0.779727122,0.281545878,0.869583754
29112,1.782844577,1.29833523,-0.202539984,-1.184360206,0.359786284,0.887379814
29113,1.599717711,1.192404716,-0.144588008,-1.489220749,0.467175077,0.924454937
29114,1.431851417,1.086474202,-0.043172049,-1.641651021,0.600644006,0.970428091
29115,1.157161117,0.969950636,0.014779927,-1.64719394,0.757124819,1.019367254
29116,0.89773139,0.85342707,0.043755915,-1.561278696,0.899798501,1.054959373
29117,0.623041091,0.77927571,0.145171874,-1.394991127,1.019460299,1.077204447
29118,0.317829648,0.736903504,0.13068388,-1.184360206,1.122246715,1.087585482
29119,0.088921065,0.652159093,0.116195886,-0.962643448,1.206623624,1.090551492
29120,-0.063684657,0.63097299,0.13068388,-0.743698149,1.280261654,1.089068487
29121,-0.109466373,0.620379939,0.188635856,-0.533067228,1.340092553,1.066823412
29122,-0.353635528,0.694531299,0.145171874,-0.358465281,1.401457577,1.044578338
29123,-0.323114384,0.715717402,0.101707892,-0.230978145,1.459754351,1.019367254
29124,-0.384156673,0.758089607,0.043755915,-0.156148739,1.513448747,0.98525814
29125,-0.277332667,0.789868762,0.014779927,-0.122891225,1.55793839,0.954115036
29126,-0.231550951,0.821647916,0.072731903,-0.111805387,1.602428033,0.917039913
29127,-0.262072095,0.811054864,0.043755915,-0.117348306,1.648451801,0.868100749
29128,-0.216290379,0.885206224,0.27556382,-0.14783436,1.68373669,0.813229566
29129,-0.307853812,0.959357585,0.290051815,-0.161691658,1.7082827,0.752426363
29130,-0.323114384,0.969950636,0.405955767,-0.197720631,1.722089831,0.7034872
29131,-0.353635528,0.991136739,0.550835708,-0.242063983,1.71902158,0.657514046
29132,-0.399417245,0.969950636,0.565323702,-0.289178794,1.702146198,0.604125868
29133,-0.399417245,0.916985379,0.739179631,-0.347379443,1.674531937,0.543322665
29134,-0.445198961,0.842834019,0.797131607,-0.402808633,1.64538355,0.475104438
29135,-0.597804683,0.736903504,0.927523554,-0.41389447,1.617769289,0.405403205
29136,-0.689368116,0.70512435,0.956499542,-0.375094038,1.602428033,0.344600002
29137,-0.750410405,0.567414681,0.98547553,-0.294721713,1.600893907,0.291211824
29138,-0.796192121,0.48267027,0.942011548,-0.20326355,1.616235163,0.24820468
29139,-0.85723441,0.376739756,0.927523554,-0.067462035,1.642315299,0.217061577
29140,-0.918276699,0.366146704,0.826107595,0.115454291,1.677600188,0.199265517
29141,-0.872494982,0.281402293,0.739179631,0.320542292,1.715953328,0.190367487
29142,-0.750410405,0.143692624,0.710203643,0.511772996,1.761977097,0.187401478
29143,-0.628325827,0.090727367,0.550835708,0.644803052,1.801864363,0.175537438
29144,-0.582544111,-0.004610096,0.565323702,0.70577516,1.829478624,0.166639408
29145,-0.521501822,-0.078761456,0.536347714,0.788918945,1.841751629,0.142911329
29146,-0.521501822,-0.152912816,0.579811696,0.836033756,1.827944498,0.126598275
29147,-0.399417245,-0.18469197,0.66673966,0.836033756,1.789591358,0.129564285
29148,-0.292593239,-0.18469197,0.782643613,0.836033756,1.722089831,0.139945319
29149,-0.216290379,-0.18469197,0.869571578,0.816633539,1.628508168,0.156258374
29150,-0.124726945,-0.11054061,0.970987536,0.788918945,1.50884637,0.171088423
29151,-0.094205801,0.03776211,1.028939512,0.772290188,1.360036186,0.177020443
29152,-0.124726945,0.058948213,1.043427506,0.752889971,1.19741887,0.185918473
29153,-0.185769234,-0.004610096,0.942011548,0.642031592,1.019460299,0.191850492
29154,-0.353635528,-0.131726713,0.884059572,0.434172131,0.789341457,0.209646552
29155,-0.628325827,-0.301215536,0.681227655,0.126540128,0.528540102,0.222993596
29156,-0.811452693,-0.375366896,0.565323702,-0.214349388,0.280011752,0.245238671
29157,-0.85723441,-0.417739102,0.59429969,-0.499809714,0.08824605,0.27489877
29158,-0.735149833,-0.481297411,0.782643613,-0.652239986,-0.026813371,0.309007883
29159,-0.765670977,-0.449518256,1.130355471,-0.618982472,-0.06209826,0.346083007
29160,-0.887755554,-0.40714605,1.579483287,-0.394494254,-0.040620501,0.383158131
29161,-1.009840132,-0.280029433,1.898219157,-0.053604738,-0.020676868,0.41578424
29162,-1.131924709,-0.142319765,2.028611103,0.298370616,-0.049825255,0.445444339
29163,-1.147185281,-0.004610096,1.927195145,0.553344889,-0.12499741,0.467689413
29164,-1.101403565,0.080134315,1.651923258,0.625402835,-0.235454454,0.495866507
29165,-1.147185281,0.03776211,1.101379483,0.450800888,-0.353582127,0.535907641
29166,-1.192966998,-0.248250279,0.565323702,0.01291029,-0.450232041,0.580397789
29167,-1.513439014,-0.671972336,-0.043172049,-0.6854975,-0.506994688,0.629336952
29168,-1.91021389,-1.180438805,-0.608203818,-1.508620966,-0.513131191,0.70941922
29169,-2.184904189,-1.635940017,-1.303627534,-2.251372107,-0.531540698,0.810263556
29170,-2.123861901,-2.197371743,-1.723779362,-2.780720868,-0.63586124,0.914073903
29171,-1.589741875,-2.737617366,-1.868659303,-2.974723031,-0.861377706,1.010469224
29172,-0.887755554,-3.002443652,-1.578899421,-2.741920435,-1.148259196,1.13800765
29173,-0.246811523,-2.907106189,-1.187723581,-2.049055565,-1.364570907,1.298172184
29174,0.088921065,-2.419825823,-0.695131782,-1.103987881,-1.416731178,1.465751744
29175,0.256787359,-1.858394097,-0.477811871,-0.217120847,-1.330820144,1.608120219
29176,0.317829648,-1.201624908,-0.419859895,0.359342725,-1.169736954,1.701549531
29177,0.455174797,-0.619007079,-0.405371901,0.611545538,-0.968766499,1.740107659
29178,0.668822808,-0.078761456,-0.637179806,0.689146403,-0.770864294,1.741590664
29179,1.019815968,0.291995344,-0.840011723,0.722403917,-0.628190612,1.714896575
29180,1.17242169,0.546228579,-1.187723581,0.76120435,-0.537677201,1.657059382
29181,1.202942834,0.694531299,-1.535435439,0.783376026,-0.453300292,1.593290169
29182,1.17242169,0.715717402,-1.665827385,0.714089539,-0.356650378,1.514690907
29183,1.218203406,0.578007733,-1.520947445,0.539487591,-0.272273469,1.449438689
29184,1.355548556,0.387332807,-1.462995468,0.267884562,-0.204771942,1.360458392
29185,1.340287984,0.175471778,-1.216699569,-0.145062901,-0.126531536,1.213640902
29186,1.126639973,-0.089354507,-0.840011723,-0.618982472,-0.022210994,1.035680308
29187,0.82142853,-0.354180793,-0.550251842,-1.009758259,0.089780176,0.878481784
29188,0.745125669,-0.608414028,-0.448835883,-1.253646693,0.17569121,0.736113309
29189,0.745125669,-0.905019468,-0.390883907,-1.370047992,0.235522109,0.593744834
29190,0.729865096,-1.053322188,-0.390883907,-1.361733613,0.293818883,0.449893354
29191,0.714604524,-1.243997114,-0.405371901,-1.228703558,0.372059289,0.307524878
29192,0.561998803,-1.296962371,-0.361907919,-0.979272205,0.454902072,0.163673398
29193,0.302569075,-1.296962371,-0.231515972,-0.641154148,0.530074228,0.034651968
29194,0.058399921,-1.201624908,-0.057660043,-0.208806469,0.579166247,-0.086954438
29195,-0.216290379,-1.000356931,-0.014196061,0.290056238,0.591439252,-0.199662814
29196,-0.536762394,-0.799088954,-0.028684055,0.763975809,0.563824991,-0.30940518
29197,-0.933537271,-0.555448771,-0.11561202,1.140894299,0.502459967,-0.402834492
29198,-0.948797843,-0.343587742,-0.303955942,1.340439381,0.428821937,-0.47698474
29199,-1.040361276,-0.121133662,-0.477811871,1.340439381,0.341376777,-0.543719962
29200,-1.055621848,0.03776211,-0.695131782,1.154751596,0.24932924,-0.607489175
29201,-1.070882421,0.217843984,-0.637179806,0.841576675,0.160349954,-0.674224398
29202,-1.040361276,0.429705013,-0.666155794,0.49237278,0.077507171,-0.718714546
29203,-1.009840132,0.578007733,-0.608203818,0.187512237,0.017676272,-0.742442626
29204,-1.070882421,0.768682659,-0.535763848,-0.0425189,-0.011472115,-0.75282366
29205,-1.070882421,0.77927571,-0.50678786,-0.269778577,-0.02374512,-0.737993611
29206,-0.948797843,0.938171482,-0.376395913,-0.485952417,-0.022210994,-0.723163561
29207,-0.826713266,1.07588115,-0.289467948,-0.655011445,-0.017608617,-0.715748536
29208,-0.841973838,1.128846407,-0.144588008,-0.771412744,-0.036018124,-0.724646566
29209,-0.826713266,1.181811665,0.000291933,-0.918300096,-0.072837139,-0.740959621
29210,-0.674107544,1.234776922,0.014779927,-1.045787232,-0.126531536,-0.781000754
29211,-0.582544111,1.202997768,-0.043172049,-1.176045828,-0.18789656,-0.809177848
29212,-0.521501822,1.139439459,0.000291933,-1.292447126,-0.23698858,-0.840320952
29213,-0.399417245,1.107660305,0.043755915,-1.356190694,-0.287614725,-0.872947061
29214,-0.216290379,1.054695047,-0.028684055,-1.336790478,-0.347445624,-0.89667514
29215,0.104181637,1.022915893,0.072731903,-1.242560855,-0.421083654,-0.90853918
29216,0.104181637,0.906392327,-0.028684055,-1.126159557,-0.46097092,-0.91743721
29217,-0.307853812,0.864020122,0.000291933,-1.026387016,-0.431822533,-0.912988195
29218,-0.414677817,0.77927571,0.058243909,-0.932157394,-0.4118789,-0.895192135
29219,-0.689368116,0.673345196,0.058243909,-0.812984636,-0.442561413,-0.869981051
29220,-0.811452693,0.641566042,0.043755915,-0.63283977,-0.516199442,-0.831422923
29221,-0.887755554,0.673345196,0.043755915,-0.388951335,-0.609781105,-0.785449769
29222,-0.71988926,0.683938247,0.043755915,-0.09517663,-0.715635772,-0.727612576
29223,-0.445198961,0.726310453,-0.028684055,0.154254723,-0.826092816,-0.651979324
29224,-0.399417245,0.811054864,-0.086636031,0.309456454,-0.905867348,-0.582278091
29225,-0.323114384,0.864020122,-0.072148037,0.345485427,-0.939618112,-0.531855923
29226,-0.3688961,0.916985379,-0.028684055,0.290056238,-0.953425242,-0.482916759
29227,-0.3688961,0.938171482,-0.014196061,0.159797642,-0.968766499,-0.422113557
29228,-0.292593239,1.012322842,0.188635856,0.007367371,-0.993312508,-0.358344344
29229,-0.170508662,0.906392327,0.20312385,-0.09794809,-1.025529146,-0.300507151
29230,-0.139987518,0.874613173,0.405955767,-0.164463117,-1.056211659,-0.235254933
29231,-0.033163512,0.789868762,0.492883732,-0.175548955,-1.079223543,-0.170002715
29232,0.027878776,0.70512435,0.681227655,-0.120119765,-1.099167176,-0.109199512
29233,0.043139348,0.55682163,0.811619601,0.01013883,-1.12217906,-0.051362319
29234,0.058399921,0.461484167,0.826107595,0.176426399,-1.143656819,0.012406894
29235,0.104181637,0.344960601,0.826107595,0.33439959,-1.155929824,0.11028522
29236,0.317829648,0.101320418,1.101379483,0.528401753,-1.188146462,0.168122413
29237,0.272047931,0.03776211,1.086891489,0.800004782,-1.264852742,0.169605418
29238,0.226266215,-0.057575353,1.043427506,1.030035919,-1.318547139,0.172571428
29239,0.19574507,-0.11054061,1.057915501,1.168608894,-1.359968531,0.191850492
29240,0.226266215,-0.131726713,1.043427506,1.298867489,-1.407526425,0.237823646
29241,0.317829648,-0.18469197,0.869571578,1.395868571,-1.442811314,0.273415765
29242,0.317829648,-0.205878073,0.956499542,1.520584248,-1.455084319,0.283796799
29243,0.348350792,-0.227064176,0.898547566,1.664700141,-1.445879565,0.285279804
29244,0.287308503,-0.195285022,0.942011548,1.811587493,-1.424401806,0.277864779
29245,0.287308503,-0.099947559,0.942011548,1.950160467,-1.40906055,0.25117069
29246,0.317829648,0.005982955,1.115867477,2.058247387,-1.389116917,0.222993596
29247,0.241526787,0.133099573,1.188307447,2.180191604,-1.353832028,0.181469458
29248,0.211005642,0.249623138,1.173819453,2.268878308,-1.284796375,0.136979309
29249,0.211005642,0.302588396,0.956499542,2.260563929,-1.191214713,0.099904186
29250,0.19574507,0.302588396,0.59429969,2.119219496,-1.056211659,0.073210096
29251,0.424653653,0.429705013,0.246587832,1.822673331,-0.852172952,0.047999012
29252,0.653562236,0.461484167,0.014779927,1.398640031,-0.602110477,0.004991869
29253,0.790907385,0.440298064,-0.028684055,0.860976891,-0.370457509,-0.055811334
29254,0.89773139,0.33436755,0.101707892,0.281741859,-0.172555304,-0.118097542
29255,0.82142853,0.143692624,0.405955767,-0.208806469,-0.014540366,-0.175934735
29256,0.943513107,-0.152912816,0.855083583,-0.538610147,0.095916678,-0.229322913
29257,0.836689102,-0.301215536,1.420115352,-0.696583338,0.203305472,-0.291609121
29258,0.82142853,-0.354180793,1.753339216,-0.674411662,0.276943501,-0.342031289
29259,1.065597684,-0.417739102,1.970659127,-0.541381607,0.326035521,-0.398385477
29260,1.050337112,-0.375366896,2.072075086,-0.391722795,0.368991038,-0.47401873
29261,1.019815968,-0.417739102,1.970659127,-0.275321496,0.434958439,-0.591176121
29262,0.943513107,-0.385959948,1.738851222,-0.228206685,0.505528218,-0.689054447
29263,0.89773139,-0.449518256,1.405627358,-0.258692739,0.548483735,-0.736510606
29264,0.745125669,-0.587227925,0.98547553,-0.394494254,0.571495619,-0.76765371
29265,0.729865096,-0.767309799,0.420443761,-0.668868743,0.579166247,-0.791381789
29266,0.928252535,-1.148659651,-0.086636031,-1.098444962,0.580700373,-0.804728833
29267,1.141900545,-1.5088234,-0.492299865,-1.588993291,0.554620237,-0.844769967
29268,1.309766839,-1.985510714,-0.883475705,-2.026883889,0.513198846,-0.929301249
29269,1.447111989,-2.451604977,-1.173235587,-2.317887134,0.537744856,-1.031628591
29270,1.599717711,-2.84354788,-1.36157951,-2.417659676,0.678884412,-1.154718001
29271,1.614978283,-3.034222806,-1.578899421,-2.298486918,0.892127873,-1.307467511
29272,1.569196566,-3.013036703,-1.883147297,-1.96591178,1.088495952,-1.49877515
29273,1.447111989,-2.674059057,-2.158419184,-1.408848424,1.217362503,-1.713810867
29274,1.050337112,-2.144406486,-2.46266706,-0.740926689,1.338558427,-1.931812595
29275,0.561998803,-1.477044245,-2.288811131,-0.120119765,1.473561481,-2.136467278
29276,0.043139348,-0.735530645,-1.738267356,0.328856671,1.561006641,-2.311461862
29277,-0.399417245,-0.068168405,-1.129771605,0.669746187,1.536460631,-2.443449302
29278,-0.765670977,0.472077219,-0.738595765,0.899777324,1.360036186,-2.554674673
29279,-1.086142993,0.969950636,-0.564739836,0.988464027,1.07162057,-2.64958699
29280,-1.131924709,1.29833523,-0.463323877,0.910863162,0.786273205,-2.662934035
29281,-1.20822757,1.700871185,-0.593715824,0.783376026,0.594507503,-2.714839208
29282,-1.284530431,1.880953059,-0.912451694,0.636488673,0.49785759,-2.637722951
29283,-0.979318987,1.637312876,-1.216699569,0.2789704,0.51166472,-2.393027134
29284,-0.71988926,1.287742179,-1.347091516,-0.386179876,0.568427368,-2.060834025
29285,-0.552022966,0.758089607,-1.303627534,-1.145559774,0.619053513,-1.730123922
29286,-0.475720106,0.143692624,-0.999379658,-1.80516713,0.658940779,-1.418692882
29287,-0.414677817,-0.449518256,-0.477811871,-2.157142484,0.669679659,-1.135438937
29288,-0.414677817,-0.862647262,-0.028684055,-2.162685403,0.569961494,-0.886294106
29289,-0.277332667,-1.180438805,0.232099838,-1.855053401,0.367456912,-0.647530309
29290,-0.01790294,-1.275776268,0.405955767,-1.342333397,0.138872196,-0.422113557
29291,0.226266215,-1.275776268,0.449419749,-0.696583338,-0.060564134,-0.223390893
29292,0.302569075,-1.243997114,0.232099838,-0.053604738,-0.235454454,-0.04246429
29293,0.394132509,-1.201624908,-0.130100014,0.461886726,-0.407276523,0.120666255
29294,0.424653653,-1.212217959,-0.347419925,0.81386208,-0.551484331,0.273415765
29295,0.561998803,-1.243997114,-0.477811871,1.013407163,-0.626656486,0.417267245
29296,0.577259375,-1.201624908,-0.593715824,1.174151813,-0.615917607,0.537390646
29297,0.500956514,-1.063915239,-0.637179806,1.387554193,-0.531540698,0.626370943
29298,0.516217086,-0.830868108,-0.666155794,1.634214086,-0.396537644,0.693106165
29299,0.500956514,-0.587227925,-0.637179806,1.811587493,-0.235454454,0.721283259
29300,0.424653653,-0.174098919,-0.550251842,1.872559602,-0.059030009,0.733147299
29301,0.33309022,0.133099573,-0.564739836,1.817130412,0.09898493,0.734630304
29302,0.378871936,0.525042476,-0.376395913,1.656385762,0.214044351,0.731664294
29303,0.470435369,0.768682659,-0.477811871,1.442983382,0.27387525,0.71238523
29304,0.577259375,0.959357585,-0.535763848,1.032807379,0.27387525,0.68865715
29305,0.882470818,1.15003251,-0.434347889,0.500687158,0.233987984,0.657514046
29306,1.141900545,1.340707436,-0.303955942,-0.012032846,0.198703095,0.620438923
29307,1.157161117,1.29833523,-0.50678786,-0.427751768,0.2109761,0.598193848
29308,1.279245695,1.361893539,-0.18805199,-0.835156312,0.264670496,0.611540893
29309,1.218203406,1.308928282,-0.144588008,-1.073501827,0.338308526,0.630819957
29310,1.187682262,1.266556076,-0.043172049,-1.209303342,0.418083058,0.678276116
29311,1.17242169,1.15003251,0.174147862,-1.231475018,0.500925841,0.746494343
29312,1.019815968,1.022915893,0.145171874,-1.137245395,0.580700373,0.817678581
29313,0.974034251,0.906392327,0.261075826,-0.984815124,0.665077282,0.885896809
29314,0.806167957,0.800461813,0.174147862,-0.768641284,0.744851814,0.934835972
29315,0.638301663,0.726310453,0.116195886,-0.535838688,0.812353341,0.963013066
29316,0.455174797,0.694531299,0.27556382,-0.339065064,0.858377109,0.98525814
29317,0.241526787,0.641566042,0.261075826,-0.170006036,0.879854868,0.99712218
29318,0.012618204,0.620379939,0.319027803,-0.045290359,0.88599137,0.998605185
29319,-0.063684657,0.673345196,0.232099838,0.068339479,0.876786617,0.98822415
29320,-0.185769234,0.683938247,0.261075826,0.168112021,0.866047737,0.973394101
29321,-0.216290379,0.715717402,0.290051815,0.234627048,0.875252491,0.945217007
29322,-0.185769234,0.758089607,0.319027803,0.287284778,0.898264375,0.911107893
29323,-0.01790294,0.789868762,0.304539809,0.337171049,0.930481013,0.882930799
29324,0.119442209,0.789868762,0.304539809,0.400914617,0.981107159,0.854753705
29325,0.165223926,0.768682659,0.232099838,0.456343807,1.065484067,0.819161586
29326,-0.231550951,0.85342707,0.362491785,0.475744023,1.182077614,0.765773408
29327,-0.384156673,0.874613173,0.420443761,0.49237278,1.289466407,0.693106165
29328,-0.429938389,0.938171482,0.463907743,0.448029428,1.347763181,0.638234982
29329,-0.384156673,0.969950636,0.565323702,0.356571265,1.360036186,0.584846804
29330,-0.399417245,0.938171482,0.59429969,0.22354121,1.349297306,0.532941631
29331,-0.399417245,0.92757843,0.623275678,0.109911372,1.340092553,0.484002467
29332,-0.3688961,0.864020122,0.753667625,0.029539047,1.341626678,0.442478329
29333,-0.429938389,0.811054864,0.753667625,-0.003718467,1.355433809,0.4039202
29334,-0.429938389,0.736903504,0.855083583,0.01013883,1.381513944,0.360913057
29335,-0.399417245,0.662752144,0.927523554,0.087739696,1.412196456,0.316422908
29336,-0.353635528,0.493263321,0.956499542,0.215226832,1.444413094,0.283796799
29337,-0.231550951,0.429705013,0.855083583,0.375971482,1.481232109,0.25710271
29338,-0.139987518,0.302588396,0.98547553,0.542259051,1.524187626,0.227442611
29339,-0.048424085,0.217843984,0.927523554,0.716860998,1.584018525,0.184435468
29340,0.043139348,0.164878727,0.840595589,0.883148567,1.643849424,0.139945319
29341,0.119442209,0.03776211,0.768155619,1.010635703,1.692941444,0.091006156
29342,0.104181637,-0.078761456,0.710203643,1.035578838,1.720555705,0.034651968
29343,0.149963354,-0.152912816,0.536347714,1.002321325,1.723623956,-0.017253205
29344,0.027878776,-0.195285022,0.507371726,0.969063811,1.703680323,-0.070641384
29345,0.027878776,-0.280029433,0.507371726,0.902548783,1.663793057,-0.104750497
29346,-0.078945229,-0.33299469,0.52185972,0.824947918,1.608564535,-0.124029562
29347,-0.124726945,-0.311808588,0.652251666,0.750118512,1.531858254,-0.125512567
29348,-0.246811523,-0.322401639,0.652251666,0.703003701,1.430605964,-0.106233502
29349,-0.353635528,-0.227064176,0.869571578,0.675289106,1.312478291,-0.070641384
29350,-0.429938389,-0.174098919,1.072403495,0.65034597,1.194350619,-0.020219215
29351,-0.536762394,-0.280029433,1.188307447,0.592145321,1.060881691,0.045033002
29352,-0.780931549,-0.40714605,1.144843465,0.49514424,0.87218424,0.11325123
29353,-1.086142993,-0.460111308,0.999963524,0.351028346,0.628258267,0.187401478
29354,-1.192966998,-0.417739102,0.855083583,0.201369534,0.382798169,0.25710271
29355,-1.101403565,-0.322401639,0.710203643,0.084968236,0.181827713,0.317905913
29356,-1.025100704,-0.280029433,0.782643613,0.035081966,0.056029412,0.371294091
29357,-0.964058415,-0.195285022,1.072403495,0.060025101,0.014608021,0.414301235
29358,-1.101403565,-0.121133662,1.463579335,0.179197859,0.013073895,0.454342368
29359,-1.086142993,-0.03638925,1.738851222,0.359342725,-0.002267361,0.484002467
29360,-1.025100704,0.090727367,1.724363228,0.514544456,-0.06209826,0.509213552
29361,-0.85723441,0.122506521,1.738851222,0.578288024,-0.155679922,0.543322665
29362,-0.674107544,0.154285676,1.622947269,0.478515483,-0.252329836,0.568533749
29363,-0.536762394,0.016576007,1.318699394,0.184740778,-0.315228986,0.586329809
29364,-0.582544111,-0.396552999,0.970987536,-0.275321496,-0.333638494,0.598193848
29365,-0.948797843,-0.905019468,0.536347714,-0.829613393,-0.315228986,0.611540893
29366,-1.482917869,-1.349927628,-0.130100014,-1.403305505,-0.278409972,0.654548037
29367,-1.864432174,-1.794835788,-0.724107771,-1.902168212,-0.295285353,0.736113309
29368,-1.864432174,-2.356267514,-1.578899421,-2.251372107,-0.42261778,0.83250863
29369,-1.467657297,-2.885920086,-2.028027237,-2.395488,-0.668077878,0.912590898
